1416096840.0,79.6,0.0
1416097740.0,79.6,0.0
1416098640.0,79.6,0.0
1416099540.0,79.6,0.0
1416100440.0,79.6,0.0
1416101340.0,79.6,0.0
1416102240.0,79.6,0.0
1416103140.0,79.6,0.0
1416104040.0,79.6,0.0
1416104940.0,79.6,0.0
1416105840.0,79.6,0.0
1416106740.0,79.6,0.0
1416107640.0,79.6,0.0
1416108540.0,79.6,0.0
1416109440.0,79.6,0.0
1416110340.0,79.6,0.0
1416111240.0,79.6,0.0
1416112140.0,79.6,0.0
1416113040.0,79.6,0.0
1416113940.0,79.6,0.0
1416114840.0,79.6,0.0
1416115740.0,79.6,0.0
1416116640.0,79.6,0.0
1416117540.0,79.6,0.0
1416118440.0,79.6,0.0
1416119340.0,79.6,0.0
1416120240.0,79.6,0.0
1416121140.0,79.6,0.0
1416122040.0,79.6,0.0
1416122940.0,79.6,0.0
1416123840.0,79.6,0.0
1416124740.0,79.6,0.0
1416125640.0,79.6,0.0
1416126540.0,79.6,0.0
1416127440.0,79.6,0.0
1416128340.0,79.6,0.0
1416129240.0,79.6,0.0
1416130140.0,79.6,0.0
1416131040.0,79.6,0.0
1416131940.0,79.6,0.0
1416132840.0,79.6,0.0
1416133740.0,79.6,0.0
1416134640.0,79.6,0.0
1416135540.0,79.6,0.0
1416136440.0,79.6,0.0
1416137340.0,79.6,0.0
1416138240.0,79.6,0.0
1416139140.0,79.6,0.0
1416140040.0,79.6,0.0
1416140940.0,79.6,0.0
1416141840.0,79.6,0.0
1416142740.0,79.6,0.0
1416143640.0,79.6,0.0
1416144540.0,79.6,0.0
1416145440.0,79.6,0.0
1416146340.0,79.6,0.0
1416147240.0,79.6,0.0
1416148140.0,79.6,0.0
1416149040.0,79.6,0.0
1416149940.0,79.6,0.0
1416150840.0,79.6,0.0
1416151740.0,79.6,0.0
1416152640.0,79.6,0.0
1416153540.0,79.6,0.0
1416154440.0,79.6,0.0
1416155340.0,79.6,0.0
1416156240.0,79.6,0.0
1416157140.0,79.6,0.0
1416158040.0,79.6,0.0
1416158940.0,79.6,0.0
1416159840.0,79.6,0.0
1416160740.0,79.6,0.0
1416161640.0,79.6,0.0
1416162540.0,79.6,0.0
1416163440.0,79.6,0.0
1416164340.0,79.6,0.0
1416165240.0,79.6,0.0
1416166140.0,79.6,0.0
1416167040.0,79.6,0.0
1416167940.0,79.6,0.0
1416168840.0,79.6,0.0
1416169740.0,79.6,0.0
1416170640.0,79.6,0.0
1416171540.0,79.6,0.0
1416172440.0,79.6,0.0
1416173340.0,79.6,0.0
1416174240.0,79.6,0.0
1416175140.0,79.6,0.0
1416176040.0,79.6,0.0
1416176940.0,79.6,0.0
1416177840.0,79.6,0.0
1416178740.0,79.55,42.0
1416179640.0,79.6,82.0
1416180540.0,79.5,20.0
1416181440.0,79.4,38.0
1416182340.0,79.37,129.0
1416183240.0,79.49,153.0
1416184140.0,79.31,50.0
1416185040.0,79.32,26.0
1416185940.0,79.24,115.0
1416186840.0,79.24,53.0
1416187740.0,79.25,76.0
1416188640.0,79.23,23.0
1416189540.0,79.11,103.0
1416190440.0,78.9,354.0
1416191340.0,78.97,98.0
1416192240.0,78.96,87.0
1416193140.0,78.9,178.0
1416194040.0,78.91,49.0
1416194940.0,78.99,70.0
1416195840.0,78.95,12.0
1416196740.0,78.99,7.0
1416197640.0,78.99,8.0
1416198540.0,78.99,0.0
1416199440.0,78.94,35.0
1416200340.0,78.94,14.0
1416201240.0,78.95,105.0
1416202140.0,78.92,75.0
1416203040.0,78.94,14.0
1416203940.0,79.04,301.0
1416204840.0,78.85,91.0
1416205740.0,78.62,941.0
1416206640.0,78.57,82.0
1416207540.0,78.6,132.0
1416208440.0,78.49,433.0
1416209340.0,78.34,888.0
1416210240.0,78.28,448.0
1416211140.0,78.49,772.0
1416212040.0,78.23,1672.0
1416212940.0,78.14,2706.0
1416213840.0,78.1,3226.0
1416214740.0,78.16,1300.0
1416215640.0,78.21,1468.0
1416216540.0,78.22,1594.0
1416217440.0,78.32,1141.0
1416218340.0,78.25,1273.0
1416219240.0,78.16,1029.0
1416220140.0,78.2,1890.0
1416221040.0,78.54,1749.0
1416221940.0,78.67,2862.0
1416222840.0,78.86,2560.0
1416223740.0,78.66,1444.0
1416224640.0,78.58,1652.0
1416225540.0,78.66,518.0
1416226440.0,78.53,787.0
1416227340.0,78.48,784.0
1416228240.0,78.43,1130.0
1416229140.0,78.41,1086.0
1416230040.0,78.45,811.0
1416230940.0,78.5,848.0
1416231840.0,78.46,1014.0
1416232740.0,78.5,1392.0
1416233640.0,78.4,3920.0
1416234540.0,78.34,2394.0
1416235440.0,78.67,3847.0
1416236340.0,78.76,4920.0
1416237240.0,78.69,2144.0
1416238140.0,78.62,3508.0
1416239040.0,78.51,2415.0
1416239940.0,78.44,2218.0
1416240840.0,78.51,3283.0
1416241740.0,78.39,8974.0
1416242640.0,78.63,4020.0
1416243540.0,78.58,2724.0
1416244440.0,78.69,1535.0
1416245340.0,78.68,1455.0
1416246240.0,78.88,2055.0
1416247140.0,78.78,1920.0
1416248040.0,78.95,1851.0
1416248940.0,79.26,3877.0
1416249840.0,79.07,2540.0
1416250740.0,78.99,1523.0
1416251640.0,79.07,2453.0
1416252540.0,79.29,7784.0
1416253440.0,79.11,1900.0
1416254340.0,79.14,686.0
1416255240.0,79.14,532.0
1416256140.0,79.12,245.0
1416257040.0,79.1,410.0
1416257940.0,79.12,314.0
1416258840.0,79.08,177.0
1416259740.0,79.14,216.0
1416260640.0,79.05,118.0
1416261540.0,79.1,86.0
1416262440.0,79.05,56.0
1416263340.0,79.12,33.0
1416264240.0,79.13,4.0
1416265140.0,79.08,1.0
1416266040.0,79.08,0.0
1416266940.0,79.08,0.0
1416267840.0,79.08,0.0
1416268740.0,79.08,0.0
1416269640.0,79.08,0.0
1416270540.0,79.08,0.0
1416271440.0,79.08,0.0
1416272340.0,79.03,21.0
1416273240.0,78.94,198.0
1416274140.0,78.88,100.0
1416275040.0,78.91,90.0
1416275940.0,78.98,47.0
1416276840.0,78.94,113.0
1416277740.0,78.92,46.0
1416278640.0,78.9,15.0
1416279540.0,78.92,4.0
1416280440.0,78.9,7.0
1416281340.0,78.9,78.0
1416282240.0,78.88,60.0
1416283140.0,78.93,8.0
1416284040.0,78.98,66.0
1416284940.0,79.01,28.0
1416285840.0,78.99,15.0
1416286740.0,78.93,11.0
1416287640.0,78.91,4.0
1416288540.0,78.88,106.0
1416289440.0,78.9,93.0
1416290340.0,78.89,183.0
1416291240.0,78.92,64.0
1416292140.0,78.9,61.0
1416293040.0,78.91,118.0
1416293940.0,78.9,140.0
1416294840.0,78.91,56.0
1416295740.0,78.91,0.0
1416296640.0,78.91,0.0
1416297540.0,78.91,0.0
1416298440.0,79.02,940.0
1416299340.0,79.08,1580.0
1416300240.0,79.18,1874.0
1416301140.0,79.18,1947.0
1416302040.0,79.55,2613.0
1416302940.0,79.87,5553.0
1416303840.0,79.52,2365.0
1416304740.0,79.72,1085.0
1416305640.0,79.75,1751.0
1416306540.0,79.81,963.0
1416307440.0,79.69,1227.0
1416308340.0,79.59,1177.0
1416309240.0,79.51,730.0
1416310140.0,79.45,719.0
1416311040.0,79.34,1501.0
1416311940.0,79.31,595.0
1416312840.0,79.22,1228.0
1416313740.0,79.08,1393.0
1416314640.0,79.09,2917.0
1416315540.0,78.94,808.0
1416316440.0,79.0,1355.0
1416317340.0,79.02,839.0
1416318240.0,78.96,907.0
1416319140.0,78.74,5895.0
1416320040.0,78.68,3493.0
1416320940.0,78.67,2155.0
1416321840.0,78.57,2584.0
1416322740.0,78.83,5438.0
1416323640.0,78.68,2068.0
1416324540.0,78.52,3135.0
1416325440.0,78.78,4695.0
1416326340.0,78.94,6737.0
1416327240.0,78.66,6145.0
1416328140.0,78.63,7474.0
